Date,Open,Close,High,Low
11.02.2014,8338.04,8361.52,8361.52,8316.06
10.02.2014,8356.52,8324.85,8359.78,8306.2
07.02.2014,8250.88,8318.6,8318.6,8229.43
06.02.2014,8133.41,8218.44,8236.29,8110.97
05.02.2014,8096.82,8112.96,8137.41,8078.81
04.02.2014,8076.17,8092.53,8121.89,8053.74
03.02.2014,8201.94,8107.02,8244.54,8096.03
31.01.2014,8184.64,8191.33,8198.67,8084.83
30.01.2014,8070.74,8204.96,8209.1,8067.28
29.01.2014,8230.34,8135.81,8249.04,8080.47
28.01.2014,8131.87,8186.62,8222.74,8130.69
27.01.2014,8179.25,8132.16,8182.14,8105.56
24.01.2014,8375.47,8201.5,8380.68,8198.1
23.01.2014,8447.54,8404.98,8501.88,8383.39
22.01.2014,8488.54,8466.7,8505.28,8429.18
21.01.2014,8478.87,8486.37,8544.12,8472.93
20.01.2014,8472.4,8480.95,8500.94,8464.86
17.01.2014,8473.87,8478.89,8485.96,8457.14
16.01.2014,8422.59,8450.67,8464.98,8416.73
15.01.2014,8409.3,8423.42,8433.93,8385.7
14.01.2014,8333.06,8384.65,8388.5,8324.93
13.01.2014,8397.08,8412.89,8420.78,8371.15
10.01.2014,8363.84,8365.12,8401.13,8349.81
09.01.2014,8341.2,8295.9,8362.8,8283.48
08.01.2014,8340.09,8352.82,8352.82,8310.24
07.01.2014,8290.96,8319.4,8346.25,8267.8
06.01.2014,8262.65,8272.23,8285.12,8232.49
03.01.2014,8178.92,8270.46,8274.66,8168.14
30.12.2013,8215.21,8202.98,8215.73,8169.37
27.12.2013,8174.21,8221.9,8221.9,8170.75
23.12.2013,8084.59,8107.1,8107.9,8060.39
20.12.2013,8086.41,8081.35,8089.13,8052.0
19.12.2013,7970.9,8028.27,8028.27,7960.14
18.12.2013,7887.11,7881.26,7912.17,7868.88
17.12.2013,7857.49,7830.98,7889.9,7830.98
16.12.2013,7809.11,7856.27,7902.83,7766.74
13.12.2013,7848.18,7828.91,7870.65,7815.4
12.12.2013,7931.63,7849.62,7942.94,7849.48
11.12.2013,7935.78,7956.32,8016.32,7935.78
10.12.2013,8028.03,7971.84,8048.48,7966.47
09.12.2013,8075.63,8056.33,8078.51,8033.96
06.12.2013,8047.91,8066.07,8079.08,8010.01
05.12.2013,8012.65,8025.59,8080.67,8008.84
04.12.2013,8075.74,8045.54,8115.75,8024.63
03.12.2013,8246.17,8109.89,8252.26,8104.7
02.12.2013,8263.6,8257.32,8287.39,8230.18
29.11.2013,8247.54,8264.2,8284.92,8245.58
28.11.2013,8244.28,8257.61,8266.79,8233.84
27.11.2013,8251.72,8245.68,8271.61,8224.59
26.11.2013,8281.32,8238.92,8297.71,8238.92
25.11.2013,8278.35,8304.05,8323.66,8272.01
22.11.2013,8315.54,8250.43,8342.53,8246.56
21.11.2013,8234.79,8268.69,8304.59,8230.04
20.11.2013,8277.59,8281.21,8315.36,8249.92
19.11.2013,8316.53,8300.12,8329.84,8285.19
18.11.2013,8322.34,8351.38,8365.65,8306.36
15.11.2013,8325.11,8327.31,8328.62,8295.31
14.11.2013,8311.67,8304.97,8312.1,8268.8
13.11.2013,8250.44,8234.72,8262.83,8195.14
12.11.2013,8255.26,8261.31,8299.36,8248.38
11.11.2013,8289.26,8280.2,8301.49,8260.27
08.11.2013,8204.05,8240.92,8250.38,8172.0
07.11.2013,8225.06,8229.66,8295.95,8214.74
06.11.2013,8180.92,8224.58,8253.93,8178.12
05.11.2013,8210.87,8149.31,8221.74,8125.92
04.11.2013,8253.24,8185.69,8258.53,8185.69
01.11.2013,8235.26,8221.8,8246.63,8177.46
31.10.2013,8217.28,8234.29,8251.51,8212.41
30.10.2013,8255.61,8228.37,8278.59,8206.34
29.10.2013,8261.11,8237.03,8289.56,8224.0
28.10.2013,8268.02,8291.1,8294.11,8258.72
25.10.2013,8215.46,8249.31,8274.7,8200.03
24.10.2013,8230.89,8233.15,8242.7,8192.83
23.10.2013,8205.58,8214.56,8222.0,8175.77
22.10.2013,8128.7,8214.76,8245.83,8115.56
21.10.2013,8111.42,8124.08,8128.46,8077.21
18.10.2013,8080.23,8084.65,8086.16,8032.13
17.10.2013,8004.21,8032.4,8056.47,7995.06
16.10.2013,7946.5,7981.87,7995.22,7902.18
15.10.2013,7974.73,7984.35,8023.52,7970.12
14.10.2013,7917.56,7928.49,7942.33,7895.15
11.10.2013,7897.27,7936.08,7937.25,7864.9
10.10.2013,7776.83,7851.08,7870.62,7766.49
09.10.2013,7793.11,7755.26,7808.95,7747.42
08.10.2013,7871.42,7828.24,7894.08,7823.48
07.10.2013,7898.75,7887.86,7909.83,7856.45
04.10.2013,7934.46,7943.71,7953.71,7883.63
03.10.2013,8002.24,7942.5,8005.26,7930.84
02.10.2013,8032.31,7964.44,8037.78,7924.86
01.10.2013,8020.9,8059.01,8060.32,8017.94
30.09.2013,8000.88,8022.6,8025.58,7988.52
27.09.2013,8061.12,8055.0,8078.38,8022.85
26.09.2013,8056.36,8061.36,8081.91,8015.02
25.09.2013,8050.88,8055.23,8080.81,8022.13
24.09.2013,8070.26,8047.02,8090.98,8019.99
23.09.2013,8113.33,8057.04,8128.5,8044.72
20.09.2013,8118.64,8105.39,8133.68,8099.42
19.09.2013,8129.23,8092.29,8144.53,8079.31
18.09.2013,8024.28,8052.57,8056.25,8011.65
17.09.2013,8022.35,8014.47,8028.15,7984.58
16.09.2013,8083.22,8029.38,8091.95,8019.19
13.09.2013,8014.65,8038.31,8038.31,7999.82
12.09.2013,8059.75,8033.45,8066.71,8010.76
11.09.2013,8047.41,8051.31,8066.1,8026.86
10.09.2013,7973.44,8039.18,8045.57,7972.05
09.09.2013,7967.53,7935.76,7969.98,7898.35
06.09.2013,7935.9,7950.78,7964.24,7875.95
05.09.2013,7903.77,7932.29,7941.02,7853.47
04.09.2013,7901.21,7880.65,7904.91,7821.1
03.09.2013,7923.45,7866.23,7924.44,7855.4
02.09.2013,7820.0,7891.62,7900.05,7818.32
30.08.2013,7792.33,7745.97,7799.59,7710.84
29.08.2013,7791.61,7763.55,7797.17,7724.25
28.08.2013,7839.68,7776.01,7885.02,7740.6
27.08.2013,7978.19,7886.07,8004.09,7874.67
26.08.2013,7998.43,8022.2,8036.51,7996.04
23.08.2013,7983.33,8006.9,8014.59,7949.15
22.08.2013,7884.73,7988.6,8006.29,7882.75
21.08.2013,7944.43,7887.14,7949.57,7887.14
20.08.2013,7879.46,7935.89,7949.87,7874.86
19.08.2013,7951.4,7939.42,7977.82,7920.39
16.08.2013,7972.4,7961.31,7987.65,7919.32
15.08.2013,8062.85,7982.43,8065.3,7954.02
14.08.2013,8055.61,8078.26,8093.33,8045.71
13.08.2013,8010.59,8036.44,8045.03,8004.25
12.08.2013,7991.13,8000.6,8013.77,7968.4
09.08.2013,7979.06,7977.34,7994.2,7954.45
08.08.2013,7962.24,7955.29,7974.89,7926.14
07.08.2013,7977.11,7976.28,8023.6,7964.7
06.08.2013,7982.37,7996.79,8080.31,7981.53
05.08.2013,7973.5,7979.4,7999.02,7963.06
02.08.2013,7945.41,7963.93,7974.36,7914.42
31.07.2013,7778.94,7820.43,7840.8,7760.51
30.07.2013,7805.79,7810.17,7834.3,7775.39
29.07.2013,7803.7,7814.11,7843.99,7793.62
26.07.2013,7877.22,7796.84,7881.74,7776.99
25.07.2013,7932.36,7865.38,7932.36,7836.23
24.07.2013,7903.36,7923.07,7979.49,7898.6
23.07.2013,7942.71,7896.26,7947.28,7874.35
22.07.2013,7950.0,7927.45,7967.89,7916.86
19.07.2013,7919.88,7928.12,7928.12,7880.77
18.07.2013,7911.67,7929.01,7956.71,7909.49
17.07.2013,7953.9,7928.15,7959.07,7853.51
16.07.2013,8015.55,7932.79,8019.25,7924.23
15.07.2013,7999.52,7999.15,8031.5,7992.91
12.07.2013,8020.71,7983.18,8041.25,7982.28
11.07.2013,8013.32,7986.4,8039.41,7979.67
10.07.2013,7942.56,7971.62,7982.63,7920.89
09.07.2013,7916.9,7944.19,7956.37,7905.91
08.07.2013,7857.94,7863.48,7893.82,7843.33
05.07.2013,7843.88,7781.98,7879.82,7774.39
04.07.2013,7707.8,7831.59,7846.54,7707.8
03.07.2013,7686.42,7675.29,7692.72,7609.98
02.07.2013,7731.97,7732.62,7746.83,7651.51
01.07.2013,7716.88,7741.07,7760.58,7677.57
28.06.2013,7685.33,7683.04,7713.71,7620.4
27.06.2013,7597.54,7671.7,7718.45,7561.49
26.06.2013,7399.58,7553.89,7573.42,7391.76
25.06.2013,7296.96,7397.39,7404.91,7275.93
24.06.2013,7361.24,7249.47,7395.11,7247.25
21.06.2013,7475.05,7421.06,7607.64,7421.06
20.06.2013,7653.26,7496.05,7682.04,7488.83
19.06.2013,7714.67,7731.82,7751.57,7661.29
18.06.2013,7719.42,7699.74,7737.54,7695.08
17.06.2013,7685.46,7729.71,7759.86,7677.23
14.06.2013,7655.01,7635.96,7678.07,7617.73
13.06.2013,7546.1,7627.53,7636.07,7525.51
12.06.2013,7658.28,7656.83,7735.14,7652.05
11.06.2013,7751.19,7673.01,7755.14,7618.41
10.06.2013,7758.8,7790.55,7835.05,7754.07
07.06.2013,7624.31,7784.84,7790.05,7599.53
06.06.2013,7725.37,7622.74,7760.0,7622.74
05.06.2013,7824.6,7747.84,7879.4,7731.16
04.06.2013,7802.69,7875.68,7914.2,7798.65
03.06.2013,7816.46,7780.98,7895.59,7780.98
31.05.2013,8027.55,7947.01,8031.34,7913.02
30.05.2013,7996.23,8021.57,8065.89,7986.6
29.05.2013,8206.44,8028.64,8208.54,8024.31
28.05.2013,8213.0,8221.22,8240.2,8207.41
27.05.2013,8177.99,8163.05,8190.43,8137.45
24.05.2013,8205.19,8168.78,8236.75,8137.33
23.05.2013,8245.62,8168.52,8263.22,8137.69
22.05.2013,8341.67,8407.61,8411.3,8297.83
21.05.2013,8279.9,8318.42,8318.42,8222.42
17.05.2013,8252.34,8280.25,8281.86,8200.91
16.05.2013,8314.04,8256.15,8344.95,8248.14
15.05.2013,8216.38,8313.08,8325.9,8210.77
14.05.2013,8171.7,8187.75,8193.13,8125.79
13.05.2013,8175.3,8147.68,8181.26,8108.23
10.05.2013,8109.52,8177.85,8181.52,8105.08
08.05.2013,7986.28,8093.02,8102.84,7983.92
07.05.2013,7941.1,7977.54,8002.17,7933.23
06.05.2013,7926.01,7927.34,7943.27,7907.19
03.05.2013,7904.34,7937.61,7967.78,7871.84
02.05.2013,7867.73,7902.21,7902.95,7850.86
30.04.2013,7943.81,7906.21,7955.39,7874.15
29.04.2013,7870.61,7901.73,7922.9,7868.57
26.04.2013,7875.34,7856.32,7882.25,7841.36
25.04.2013,7859.67,7901.24,7916.06,7807.67
24.04.2013,7823.88,7859.63,7865.33,7810.69
23.04.2013,7646.77,7802.48,7806.19,7645.9
22.04.2013,7666.06,7609.1,7680.59,7602.1
19.04.2013,7610.22,7618.76,7645.53,7573.14
18.04.2013,7511.28,7578.97,7614.32,7482.92
17.04.2013,7747.34,7533.81,7754.07,7516.55
16.04.2013,7724.15,7717.6,7758.09,7652.4
15.04.2013,7744.18,7754.73,7764.88,7682.32
12.04.2013,7800.44,7760.6,7813.96,7734.63
11.04.2013,7770.97,7815.28,7825.37,7767.41
10.04.2013,7671.53,7771.37,7783.19,7670.19
09.04.2013,7725.09,7653.95,7731.27,7638.67
08.04.2013,7648.35,7691.84,7710.62,7640.22
05.04.2013,7767.29,7641.11,7769.06,7596.93
04.04.2013,7890.13,7762.65,7892.95,7753.0
03.04.2013,7900.29,7875.1,7946.86,7869.51
02.04.2013,7801.17,7899.3,7913.73,7800.38
28.03.2013,7790.96,7813.67,7840.98,7781.09
27.03.2013,7817.53,7780.17,7821.66,7724.11
26.03.2013,7766.2,7800.05,7807.35,7741.21
25.03.2013,7787.82,7758.22,7812.4,7750.1
22.03.2013,7752.03,7744.33,7777.91,7720.82
21.03.2013,7855.35,7762.3,7858.44,7757.09
20.03.2013,7820.31,7847.7,7862.64,7813.96
19.03.2013,7814.26,7789.6,7842.59,7777.83
18.03.2013,7774.42,7830.37,7842.41,7770.35
15.03.2013,7859.51,7864.39,7874.21,7829.57
14.03.2013,7806.81,7842.85,7845.34,7802.14
13.03.2013,7799.38,7780.88,7801.6,7758.12
12.03.2013,7749.23,7802.93,7806.61,7746.51
11.03.2013,7732.58,7758.65,7760.22,7720.42
08.03.2013,7730.28,7744.84,7776.0,7722.38
07.03.2013,7700.4,7708.96,7720.51,7682.3
06.03.2013,7719.79,7698.72,7748.69,7689.21
05.03.2013,7629.7,7718.46,7729.43,7629.13
04.03.2013,7584.46,7590.52,7596.99,7571.0
01.03.2013,7577.99,7601.99,7619.07,7548.73
28.02.2013,7510.05,7593.67,7598.47,7505.01
27.02.2013,7482.08,7484.99,7491.9,7423.62
26.02.2013,7445.8,7449.98,7499.56,7439.82
25.02.2013,7577.34,7594.35,7611.16,7568.71
22.02.2013,7512.04,7554.38,7563.69,7510.57
21.02.2013,7609.03,7505.71,7616.26,7505.71
20.02.2013,7571.21,7626.01,7635.12,7567.1
19.02.2013,7493.02,7579.5,7579.5,7491.08
18.02.2013,7493.25,7497.23,7504.39,7476.57
15.02.2013,7504.6,7500.57,7524.88,7487.8
14.02.2013,7465.26,7482.2,7488.42,7439.32
13.02.2013,7442.69,7482.22,7497.67,7439.91
12.02.2013,7425.71,7427.06,7433.98,7394.84
11.02.2013,7406.63,7407.6,7429.43,7392.29
08.02.2013,7357.61,7395.97,7406.27,7354.56
07.02.2013,7408.0,7337.05,7427.41,7336.76
06.02.2013,7398.42,7433.47,7465.51,7387.63
05.02.2013,7344.66,7404.63,7423.06,7344.66
04.02.2013,7427.56,7362.72,7445.9,7362.31
01.02.2013,7383.67,7420.35,7440.87,7382.24
31.01.2013,7385.87,7390.86,7417.95,7343.81
30.01.2013,7453.39,7387.9,7456.47,7380.96
29.01.2013,7460.21,7458.03,7465.98,7414.07
28.01.2013,7470.91,7483.95,7495.83,7462.98
25.01.2013,7443.19,7458.66,7468.38,7435.83
24.01.2013,7391.63,7457.74,7465.76,7380.39
23.01.2013,7329.45,7391.95,7406.46,7325.75
22.01.2013,7339.63,7291.85,7340.71,7280.44
21.01.2013,7362.93,7336.05,7375.97,7310.62
18.01.2013,7449.18,7368.8,7457.65,7363.04
17.01.2013,7324.67,7429.89,7430.54,7321.89
16.01.2013,7272.12,7304.85,7319.35,7259.62
15.01.2013,7203.72,7272.31,7272.51,7201.15
14.01.2013,7212.57,7202.52,7230.77,7187.53
11.01.2013,7175.33,7188.22,7194.33,7155.28
10.01.2013,7163.12,7143.73,7175.09,7139.24
09.01.2013,7097.81,7151.6,7152.64,7094.95
08.01.2013,7051.37,7074.52,7088.53,7046.25
07.01.2013,7062.4,7049.3,7073.13,7049.2
04.01.2013,7015.48,7058.92,7059.12,7004.58
03.01.2013,6975.16,7020.46,7020.46,6970.8
28.12.2012,6871.57,6822.44,6879.23,6822.44
27.12.2012,6877.28,6862.55,6892.87,6858.84
21.12.2012,6916.26,6889.54,6926.73,6868.24
20.12.2012,6921.99,6912.79,6930.34,6908.32
19.12.2012,6931.79,6946.07,6972.09,6925.31
18.12.2012,6918.94,6912.09,6931.11,6904.24
17.12.2012,6897.76,6897.1,6900.14,6879.61
14.12.2012,6925.4,6902.51,6926.72,6894.05
13.12.2012,6967.56,6919.54,6969.51,6913.68
12.12.2012,6972.5,6959.39,7000.6,6957.06
11.12.2012,6947.55,6973.69,6986.93,6940.23
10.12.2012,6921.83,6943.9,6948.6,6897.71
07.12.2012,6908.68,6925.25,6940.77,6898.05
06.12.2012,6861.29,6912.02,6912.16,6861.29
05.12.2012,6870.37,6852.04,6876.52,6834.22
04.12.2012,6841.42,6853.15,6872.92,6839.51
03.12.2012,6831.93,6838.7,6874.04,6827.16
30.11.2012,6819.8,6820.6,6848.2,6815.31
29.11.2012,6786.84,6828.52,6829.49,6782.2
28.11.2012,6702.0,6756.48,6756.74,6699.53
27.11.2012,6704.77,6711.71,6724.74,6696.88
26.11.2012,6701.68,6681.88,6714.36,6676.88
23.11.2012,6679.13,6715.09,6724.48,6673.97
22.11.2012,6657.65,6679.11,6687.54,6646.69
21.11.2012,6606.51,6643.7,6645.24,6601.49
20.11.2012,6614.81,6618.99,6628.93,6585.25
19.11.2012,6541.73,6638.89,6638.89,6537.14
16.11.2012,6540.77,6508.66,6574.44,6508.52
15.11.2012,6637.61,6574.56,6643.17,6571.55
14.11.2012,6709.1,6676.96,6713.36,6670.38
13.11.2012,6682.28,6722.76,6733.44,6659.55
12.11.2012,6712.3,6696.67,6725.62,6690.41
09.11.2012,6709.92,6715.2,6724.15,6663.95
08.11.2012,6721.12,6713.62,6742.36,6702.4
07.11.2012,6779.12,6697.63,6803.03,6697.63
06.11.2012,6709.09,6745.74,6749.5,6701.9
05.11.2012,6686.43,6706.27,6710.12,6679.79
02.11.2012,6656.88,6701.37,6704.12,6654.32
01.11.2012,6572.82,6660.25,6660.25,6572.82
31.10.2012,6624.58,6595.13,6644.99,6595.13
30.10.2012,6601.68,6633.1,6649.11,6600.94
29.10.2012,6589.78,6601.42,6606.79,6581.67
26.10.2012,6596.34,6600.84,6613.62,6566.63
25.10.2012,6611.81,6606.57,6644.64,6604.21
24.10.2012,6628.37,6627.41,6640.66,6598.52
23.10.2012,6745.22,6626.79,6745.22,6615.26
22.10.2012,6755.55,6746.71,6775.65,6738.02
19.10.2012,6779.08,6756.14,6797.74,6754.99
18.10.2012,6748.23,6781.72,6789.76,6742.21
17.10.2012,6758.55,6786.4,6789.75,6754.44
16.10.2012,6730.34,6774.02,6777.77,6723.34
15.10.2012,6668.32,6704.21,6709.13,6667.12
12.10.2012,6643.53,6655.2,6673.37,6632.11
11.10.2012,6610.92,6654.02,6671.43,6608.93
10.10.2012,6647.52,6629.04,6650.55,6624.59
09.10.2012,6684.34,6649.1,6688.55,6649.1
08.10.2012,6640.81,6655.77,6665.86,6631.99
05.10.2012,6652.21,6674.82,6680.48,6629.31
04.10.2012,6625.2,6631.35,6636.26,6599.55
03.10.2012,6598.36,6604.44,6615.03,6589.61
02.10.2012,6583.05,6613.54,6638.12,6576.5
01.10.2012,6501.4,6610.91,6610.99,6501.4
28.09.2012,6570.29,6495.88,6570.29,6495.88
27.09.2012,6561.29,6545.91,6571.98,6541.95
26.09.2012,6584.13,6540.41,6585.08,6529.26
25.09.2012,6598.87,6613.45,6620.1,6582.0
24.09.2012,6600.24,6597.22,6610.67,6573.09
21.09.2012,6596.99,6605.82,6607.07,6567.34
20.09.2012,6539.03,6556.49,6567.06,6530.75
19.09.2012,6551.24,6570.72,6570.72,6536.94
18.09.2012,6531.06,6537.1,6549.47,6521.13
17.09.2012,6537.63,6552.32,6576.24,6537.6
14.09.2012,6574.15,6559.16,6581.04,6543.74
13.09.2012,6488.37,6513.22,6520.21,6478.01
12.09.2012,6497.33,6489.8,6531.94,6478.17
11.09.2012,6476.89,6503.3,6505.62,6470.43
10.09.2012,6533.22,6507.87,6547.77,6505.9
07.09.2012,6540.45,6537.32,6561.56,6523.61
06.09.2012,6442.95,6527.87,6532.59,6442.95
05.09.2012,6370.18,6425.2,6435.63,6362.36
04.09.2012,6438.75,6362.82,6439.17,6355.83
03.09.2012,6376.55,6437.66,6438.93,6375.69
31.08.2012,6370.52,6388.01,6432.93,6355.96
30.08.2012,6406.67,6378.29,6413.42,6368.72
29.08.2012,6424.95,6421.96,6437.08,6414.81
28.08.2012,6473.2,6421.42,6473.2,6420.91
27.08.2012,6481.26,6491.28,6493.38,6452.44
24.08.2012,6451.86,6475.94,6483.68,6443.11
23.08.2012,6502.39,6453.91,6513.39,6435.57
22.08.2012,6487.67,6475.47,6497.26,6467.56
21.08.2012,6512.3,6518.32,6534.0,6496.45
20.08.2012,6526.88,6506.25,6532.55,6498.21
17.08.2012,6553.82,6529.34,6554.12,6519.69
16.08.2012,6520.04,6518.43,6528.71,6469.12
15.08.2012,6499.63,6511.87,6539.82,6496.39
14.08.2012,6487.98,6505.98,6509.71,6479.41
13.08.2012,6471.33,6466.18,6493.67,6455.78
10.08.2012,6484.26,6483.44,6496.66,6467.89
09.08.2012,6478.02,6505.29,6524.55,6475.99
08.08.2012,6460.41,6458.0,6469.27,6426.64
07.08.2012,6447.34,6457.85,6477.52,6428.04
06.08.2012,6457.39,6463.01,6486.22,6427.62
03.08.2012,6420.08,6461.54,6469.19,6415.59
02.08.2012,6429.52,6407.3,6486.52,6400.85
31.07.2012,6399.37,6399.27,6417.2,6382.35
30.07.2012,6375.79,6402.38,6417.91,6372.63
27.07.2012,6291.73,6362.82,6365.87,6270.9
26.07.2012,6197.28,6277.74,6295.56,6189.62
25.07.2012,6168.65,6180.77,6199.41,6166.45
24.07.2012,6205.39,6174.89,6211.7,6165.89
23.07.2012,6247.38,6180.44,6260.74,6171.99
20.07.2012,6329.78,6284.81,6336.3,6274.16
19.07.2012,6288.47,6323.64,6334.71,6287.2
18.07.2012,6227.31,6265.5,6265.91,6216.74
17.07.2012,6208.35,6202.34,6227.36,6190.92
16.07.2012,6182.46,6195.61,6203.03,6175.22
13.07.2012,6162.73,6181.81,6186.63,6151.06
12.07.2012,6153.81,6147.57,6170.87,6117.79
11.07.2012,6168.92,6174.75,6194.2,6158.63
10.07.2012,6172.54,6191.2,6207.25,6154.35
09.07.2012,6184.54,6160.78,6190.48,6155.42
06.07.2012,6199.33,6183.67,6222.74,6179.13
05.07.2012,6207.37,6202.32,6236.72,6182.3
04.07.2012,6190.74,6201.31,6203.6,6171.35
03.07.2012,6135.88,6194.08,6194.08,6133.81
02.07.2012,6082.81,6109.41,6114.01,6078.73
29.06.2012,6062.58,6066.86,6074.37,6028.62
28.06.2012,6005.02,5986.85,6009.89,5954.66
27.06.2012,5975.97,5996.53,6005.36,5960.39
26.06.2012,5938.66,5957.72,5964.89,5918.23
25.06.2012,5974.54,5944.48,5976.41,5913.36
22.06.2012,5977.77,5989.33,6011.76,5970.82
21.06.2012,6011.34,6012.19,6039.51,6004.75
20.06.2012,6030.23,6017.91,6041.71,5994.44
19.06.2012,5928.25,6034.13,6039.14,5924.43
18.06.2012,5951.82,5938.76,5961.29,5918.66
15.06.2012,5903.68,5911.82,5927.2,5903.61
14.06.2012,5947.76,5908.51,5952.49,5882.78
13.06.2012,5926.71,5944.69,5945.1,5901.42
12.06.2012,5877.05,5919.88,5929.43,5872.02
11.06.2012,5948.94,5871.35,5956.17,5869.89
08.06.2012,5844.58,5869.32,5878.02,5830.34
07.06.2012,5830.57,5869.21,5887.52,5814.89
06.06.2012,5742.12,5822.63,5822.63,5733.49
05.06.2012,5734.22,5714.57,5745.74,5712.13
04.06.2012,5749.58,5713.34,5755.07,5713.34
01.06.2012,5866.2,5777.47,5866.2,5752.37
31.05.2012,5912.28,5850.18,5921.85,5832.37
30.05.2012,5898.29,5902.82,5944.44,5887.39
29.05.2012,5905.49,5914.73,5929.72,5879.83
25.05.2012,5863.3,5865.19,5899.74,5841.25
24.05.2012,5849.4,5852.44,5877.29,5808.83
23.05.2012,5871.61,5817.91,5906.22,5817.02
22.05.2012,5844.45,5910.2,5911.86,5835.4
21.05.2012,5785.97,5814.59,5836.82,5767.05
18.05.2012,5769.22,5797.76,5839.36,5766.42
16.05.2012,5850.44,5872.73,5900.65,5845.06
15.05.2012,5885.11,5865.16,5901.18,5848.18
14.05.2012,5908.27,5875.66,5911.98,5858.22
11.05.2012,5889.62,5954.88,5955.86,5882.03
10.05.2012,5950.13,5926.6,5950.13,5889.51
09.05.2012,5977.7,5936.13,5979.26,5893.11
08.05.2012,6026.77,5977.8,6032.15,5967.59
07.05.2012,5984.78,6040.18,6040.37,5984.75
04.05.2012,6090.68,6056.79,6117.59,6044.86
03.05.2012,6124.63,6097.68,6149.36,6086.82
02.05.2012,6161.99,6108.77,6171.97,6102.79
30.04.2012,6132.83,6096.34,6133.78,6096.34
27.04.2012,6097.3,6116.36,6131.63,6090.45
26.04.2012,6140.52,6122.41,6158.38,6092.41
25.04.2012,6123.22,6150.57,6150.85,6118.23
24.04.2012,6131.76,6124.84,6141.19,6086.61
23.04.2012,6177.62,6114.83,6180.44,6092.75
20.04.2012,6206.96,6237.79,6237.79,6190.79
19.04.2012,6200.99,6203.78,6225.09,6188.31
18.04.2012,6198.18,6173.35,6202.98,6150.81
17.04.2012,6110.25,6200.27,6200.5,6109.53
16.04.2012,6063.94,6124.91,6136.01,6057.26
13.04.2012,6112.27,6072.12,6121.51,6052.98
12.04.2012,6071.08,6125.39,6130.19,6054.2
11.04.2012,6052.09,6059.82,6077.31,6039.23
10.04.2012,6109.74,6061.43,6125.99,6061.43
05.04.2012,6183.63,6163.49,6196.12,6126.05
04.04.2012,6246.91,6166.79,6259.26,6154.71
03.04.2012,6286.68,6258.66,6298.56,6258.27
02.04.2012,6233.56,6299.38,6299.38,6208.94
30.03.2012,6202.71,6235.51,6235.51,6173.53
29.03.2012,6236.02,6176.26,6247.24,6165.19
28.03.2012,6253.57,6250.43,6278.76,6242.52
27.03.2012,6298.92,6269.38,6312.86,6253.67
26.03.2012,6253.2,6283.26,6289.74,6244.13
23.03.2012,6255.02,6240.33,6264.95,6207.45
22.03.2012,6274.39,6249.56,6284.46,6234.22
21.03.2012,6311.19,6290.0,6327.85,6280.26
20.03.2012,6320.66,6296.16,6323.75,6283.86
19.03.2012,6333.79,6326.56,6346.79,6313.59
16.03.2012,6340.81,6341.33,6357.45,6326.62
15.03.2012,6303.22,6332.22,6332.22,6297.19
14.03.2012,6286.47,6300.43,6323.3,6281.14
13.03.2012,6213.66,6260.02,6266.7,6203.94
12.03.2012,6164.45,6189.86,6210.54,6161.65
09.03.2012,6158.24,6188.51,6205.9,6151.4
08.03.2012,6095.02,6153.93,6155.76,6088.89
07.03.2012,6043.75,6102.54,6104.83,6041.22
06.03.2012,6128.75,6047.53,6136.61,6047.1
05.03.2012,6143.04,6153.91,6169.03,6120.26
02.03.2012,6130.82,6149.37,6159.49,6114.42
01.03.2012,6101.2,6128.28,6138.59,6098.13
29.02.2012,6134.4,6109.93,6157.25,6108.47
28.02.2012,6151.08,6125.09,6169.71,6101.42
27.02.2012,6133.23,6143.92,6144.06,6090.04
24.02.2012,6206.87,6184.13,6217.31,6162.71
23.02.2012,6185.93,6200.97,6218.46,6166.91
22.02.2012,6228.69,6192.42,6232.39,6171.26
21.02.2012,6245.7,6237.82,6247.37,6208.3
20.02.2012,6256.75,6242.99,6268.56,6226.54
17.02.2012,6257.77,6237.69,6260.65,6218.62
16.02.2012,6156.3,6217.28,6219.31,6150.76
15.02.2012,6186.23,6198.34,6205.49,6182.14
14.02.2012,6156.16,6163.82,6186.36,6144.78
13.02.2012,6159.69,6177.44,6181.8,6146.84
10.02.2012,6152.59,6130.66,6159.52,6101.42
09.02.2012,6148.52,6169.63,6189.83,6138.14
08.02.2012,6176.6,6155.86,6190.64,6155.41
07.02.2012,6143.4,6157.59,6158.5,6114.68
06.02.2012,6126.54,6147.03,6150.8,6103.77
03.02.2012,6062.44,6153.31,6158.11,6046.99
02.02.2012,6083.36,6064.41,6085.11,6038.53
01.02.2012,5984.11,6069.91,6077.4,5979.22
31.01.2012,5996.14,5970.49,6011.4,5964.77
30.01.2012,5985.74,5970.74,6015.93,5965.2
27.01.2012,6083.19,6033.52,6104.4,6029.0
26.01.2012,6096.5,6100.43,6102.82,6061.29
25.01.2012,6114.57,6073.36,6117.65,6032.79
24.01.2012,6101.92,6135.1,6135.1,6075.86
23.01.2012,6112.76,6127.67,6149.4,6106.03
20.01.2012,6204.89,6122.67,6213.32,6121.67
19.01.2012,6135.29,6194.45,6194.59,6128.36
18.01.2012,6052.35,6116.23,6119.71,6022.7
17.01.2012,6060.45,6056.17,6072.8,6040.21
16.01.2012,5976.09,6031.24,6031.24,5973.13
