,Addresse,Lat,Lng,Name,Rating
527,"Bötzinger Str. 15, 79111 Freiburg im Breisgau, Germany",47.99255489999999,7.789052999999999,Dal Blu,4.2
528,"Rieselfeldallee 19, 79111 Freiburg im Breisgau, Germany",47.9969806,7.7954748,Ciao Bella,4.1
529,"Augustinerpl. 2, 79098 Freiburg im Breisgau, Germany",47.9936618,7.8515959,Tialini,3.6
530,"Schneeburgstraße 2, 79111 Freiburg im Breisgau, Germany",47.9786551,7.810490700000001,Zur Schneeburg,4.3
531,"Schwabentorplatz 6, 79098 Freiburg im Breisgau, Germany",47.9926344,7.853793400000001,Trattoria am Schwabentor,4.7
532,"Gerberau 21, 79098 Freiburg im Breisgau, Germany",47.9929607,7.8534483,Enoteca,4.0
533,"Rathausgasse 50, 79098 Freiburg im Breisgau, Germany",47.996334,7.847551,La Piazza,3.7
534,"St.-Erentrudis-Straße 40, 79112 Freiburg im Breisgau, Germany",47.9698544,7.701361599999999,Concini,4.3
535,"Waldkircher Str. 59, 79106 Freiburg im Breisgau, Germany",48.013515,7.853686,Amici,4.6
536,"St.-Erentrudis-Straße 12, 79112 Freiburg im Breisgau, Germany",47.968366,7.698259,Limoncello,3.7
537,"Rieselfeldallee 16, 79111 Freiburg im Breisgau, Germany",47.9981257,7.794132,Piazza Italia,4.4
538,"Ziegelhofstraße 230, 79110 Freiburg im Breisgau, Germany",48.0272495,7.793381399999999,Ristorante-Pizzeria Ziegelhof,4.5
539,"Breisacher Str. 149, 79110 Freiburg im Breisgau, Germany",48.0061566,7.827590899999999,Spacca Napoli,4.1
540,"Am Bischofskreuz 13, 79114 Freiburg im Breisgau, Germany",48.00565539999999,7.8189467,Bellosguardo,4.6
541,"Kaiser-Joseph-Straße 282, 79098 Freiburg im Breisgau, Germany",47.990923,7.8479235,Bella Italia,4.3
542,"Hansjakobstraße 110, 79117 Freiburg im Breisgau, Germany",47.9861306,7.8865299,San Marino,4.4
543,"Sundgauallee 53, 79114 Freiburg im Breisgau, Germany",48.0105273,7.811171,Die Krone,4.4
544,"Sedanstraße 8, 79098 Freiburg im Breisgau, Germany",47.9947846,7.8436072,Bürgerstube,4.2
545,"St. Georgener Str. 10, 79111 Freiburg im Breisgau, Germany",47.9859593,7.8021513,Pinocchio,3.9
546,"Schwabentorring 4, 79098 Freiburg im Breisgau, Germany",47.992048,7.854195000000001,Taormina,4.2
547,"Habsburgerstraße 121, 79104 Freiburg im Breisgau, Germany",47.9998216,7.853789699999999,Pulcinella,4.2
548,"St.-Erentrudis-Straße 40, 79112 Freiburg im Breisgau, Germany",47.9698712,7.701378099999999,Zum Warteck - Restaurant Concini,4.6
549,"Basler Landstraße 74A, 79111 Freiburg im Breisgau, Germany",47.98242,7.797619999999999,San Giorgio,4.5
550,"Hexentalstraße 10, 79249 Merzhausen, Germany",47.970057,7.827963199999999,Friedrichstal,4.6
551,"Auwaldstraße 1A, 79110 Freiburg im Breisgau, Germany",48.02851099999999,7.804608999999999,Persio am See,4.1
552,"Grünwälderstraße 26, 79098 Freiburg im Breisgau, Germany",47.9938105,7.8516174,Tialini,2.3
553,"Hummelstraße 20, 79100 Freiburg im Breisgau, Germany",47.98910310000001,7.842095199999999,Pizzeria Picasso,4.5
554,"Scheuerleweg 21, 79227 Schallstadt, Germany",47.9568269,7.7569759,Da Nico,4.5
555,"Bismarckallee 9, 79098 Freiburg im Breisgau, Germany",47.998583,7.8428556,Degusto,4.2
556,"Unterstadt 19, 8200 Schaffhausen, Switzerland",47.695741,8.639292,Restaurant Rotgerbe,4.5
557,"Schwertstrasse 1, 8200 Schaffhausen, Switzerland",47.697038,8.6333492,Santa Lucia Schaffhausen,4.1
558,"Freier Pl. 6, 8200 Schaffhausen, Switzerland",47.6957823,8.6405052,Spaghetteria Little Italy,4.1
559,"Grubenstrasse 92, 8200 Schaffhausen, Switzerland",47.7028153,8.6466341,Mondo Caffè,4.4
560,"Bachstrasse 8, 8200 Schaffhausen, Switzerland",47.6960643,8.638459899999999,Gerberstube,4.4
561,"Hohlenbaumstrasse 118, 8200 Schaffhausen, Switzerland",47.706143,8.621683299999999,Pizza Flizza,4.1
562,"Gründenstrasse 10, 8247 Flurlingen, Switzerland",47.6852372,8.6277587,Ristorante Pizzeria Made in Italy,4.7
563,"Unterstadt 18/20, 8200 Schaffhausen, Switzerland",47.6958858,8.639605099999999,Ristorante Pizzeria Romana,4.3
564,"Vorstadt 58, 8200 Schaffhausen, Switzerland",47.6991835,8.635277499999999,Ristorante La Forchetta,4.3
565,"Posthof 5, 8200 Schaffhausen, Switzerland",47.696933,8.632684,Musikhof Ljimani,4.7
566,"Junkerstraße 92, 78266 Büsingen am Hochrhein, Germany",47.695889,8.6869696,Restaurant La Gondola,4.1
567,"Münsterpl. 38, 8200 Schaffhausen, Switzerland",47.69562759999999,8.6354433,Ristorante La Piazza Haus zum Thiergarten,4.3
568,"Zentralstrasse 9, 8212 Neuhausen am Rheinfall, Switzerland",47.680462,8.618625999999999,Restaurant Speedy Pizza-Kurier,4.1
569,"Vorstadt 58, 8200 Schaffhausen, Switzerland",47.6991835,8.635277499999999,Ristorante la forchetta,4.1
570,"Bachstrasse 19, 8200 Schaffhausen, Switzerland",47.6963885,8.637763399999999,Pizzeria Mamma Rosa,4.2
571,"Unterstadt 11, 8200 Schaffhausen, Switzerland",47.6957276,8.6397046,Pizzeria Casanova,4.3
572,"Durachweg 24, 8200 Schaffhausen, Switzerland",47.699963,8.6310605,Restaurant Mühlental,3.9
573,"Mühlentalstrasse 255, 8200 Schaffhausen, Switzerland",47.71329189999999,8.6311207,Ristorante Mirabella,4.6
574,"Kupfergasse 11, 7000 Chur, Switzerland",46.8483303,9.5303385,La Meridiana,4.2
575,"Obere G. 35, 7000 Chur, Switzerland",46.847922,9.530482,Da Mamma,4.4
576,"Kornpl. 12, 7000 Chur, Switzerland",46.849145,9.530857,Ristorante Pizzeria Capellerhof,4.2
577,"Bahnhofstrasse 7, 7000 Chur, Switzerland",46.8529746,9.5310197,Café & Restaurant Passagino,4.1
578,"Grabenstrasse 39, 7000 Chur, Switzerland",46.8491454,9.5301944,Pizzeria Mamma-Mia,4.2
579,"Hartbertstrasse 10, 7000 Chur, Switzerland",46.8532225,9.5326165,La Pasteria Otello,4.4
580,"Welschdörfli 1, 7000 Chur, Switzerland",46.8476463,9.5289445,dieci Pizza&Pasta Chur,4.1
581,"Gürtelstrasse 27, 7000 Chur, Switzerland",46.853694,9.527032,Panizza,4.0
582,"Steinbruchstrasse 2, 7000 Chur, Switzerland",46.8513893,9.5342896,La Vita Chur GmbH,4.4
583,"Scalettastrasse 111, 7000 Chur, Switzerland",46.86134999999999,9.52004,Ristorante Pizzeria Neustadt,4.5
584,"Vazerolgasse 12, 7000 Chur, Switzerland",46.8502,9.532869999999999,Restaurant Obelisco,4.1
585,"Deutsche Str. 35, 7000 Chur, Switzerland",46.87582,9.535753,Ristorante Pizzeria Oldtimer,4.5
586,"Ringstrasse 203, 7000 Chur, Switzerland",46.860429,9.533699,Pizza da Toni Lieferservice mit Restaurant,3.7
587,"Ringstrasse 37, 7000 Chur, Switzerland",46.8548616,9.5153635,dieci Pizzakurier Chur,4.1
588,"Tödistrasse 1, 7000 Chur, Switzerland",46.8545129,9.524389700000002,Sunshine Pub,4.2
589,"Gürtelstrasse 33, 7000 Chur, Switzerland",46.854153,9.527853,Pizzakurier La Mamma,4.1
590,"Rabengasse 6, 7000 Chur, Switzerland",46.84853200000001,9.533064,Punctum Apero Bar,4.5
591,"Raschärenstrasse 38, 7000 Chur, Switzerland",46.8493416,9.508962,Rheinfels,4.4
592,"2 Rue Vernier, 06000 Nice, France",43.707541,7.262883500000001,Le Bistrot Vernier Bar Restaurant,0.0
593,"44 Rue Vernier, 06000 Nice, France",43.7070077,7.257038599999999,Le Castello,3.9
594,"Route de Vernier 215, 1214 Vernier, Switzerland",46.2164121,6.08665,Restaurant Bellevue,3.4
595,"Route de Vernier 161, 1214 Vernier, Switzerland",46.2192527,6.092043899999999,Restaurant de la Croisette Rocco Marzo,4.2
596,"Via Tegiatscha 17, 7500 St. Moritz, Switzerland",46.4859581,9.8372181,Pizzeria Caruso,4.3
597,"Rathauspl. 1, 79395 Neuenburg am Rhein, Germany",47.8140039,7.5609365,Osteria Restaurant Eiscafe Incontro,4.3
598,"Müllheimer Str. 35, 79395 Neuenburg am Rhein, Germany",47.812075,7.569076000000001,Villa Plön,4.3
599,"Marktpl. 2, 79395 Neuenburg am Rhein, Germany",47.816,7.56333,Stadthaus Restaurant,4.1
600,"Mülhauser Str. 1, 79395 Neuenburg am Rhein, Germany",47.8159417,7.553030199999999,Zum kleinen Hecht,4.5
601,"1 Avenue de la Gare, 68490 Chalampé, France",47.81639939999999,7.5393087,Al Casertano,4.1
602,"Daimlerstraße 26, 75305 Neuenbürg, Germany",48.8537942,8.580267899999999,Ristorante Pizzeria Prima Fila,4.2
603,"Winterthurerstrasse 13, 8610 Uster, Switzerland",47.35158699999999,8.713272,Tomate,4.0
604,"Poststrasse 20, 8610 Uster, Switzerland",47.34908799999999,8.716725,"Pizzeria Ristorante Molino, Uster",4.0
605,"Zürichstrasse 7, 8610 Uster, Switzerland",47.3489678,8.7158749,Boulevard Restaurant Uster,4.5
606,"Schlossweg 4, 8610 Uster, Switzerland",47.3454566,8.7178576,Restaurant Burg,4.2
607,"Schulweg 7, 8610 Uster, Switzerland",47.3468531,8.715729099999999,Restaurant zur Kastanie,4.2
608,"Zentralstrasse 3, 8610 Uster, Switzerland",47.3477,8.7182666,Chilli Express,4.4
609,"Zentralstrasse 28, 8610 Uster, Switzerland",47.346856,8.717084,Restaurant ARENA,4.3
610,"Sonnenbergstrasse 1, 8610 Uster, Switzerland",47.3445673,8.7014935,Isolabella Restaurant & Pizzeria,2.5
611,"Aathalstrasse 42, 8610 Uster, Switzerland",47.3450076,8.7311974,Aladin Pizza Kurier,4.7
612,"Poststrasse 6, 8610 Uster, Switzerland",47.349945,8.717804,Post Da Fabio,4.4
613,"Brandstrasse 32, 8610 Uster, Switzerland",47.3534799,8.708253,Mona Lisa,4.4
614,"Gerichtsstrasse 5, 8610 Uster, Switzerland",47.3499505,8.7164805,dieci Gelateria & Caffè Uster,3.7
615,"Schlossweg 4, 8610 Uster, Switzerland",47.3449731,8.7181164,Argentina Steakhouse,4.3
616,"Seestrasse 93, 8610 Uster, Switzerland",47.34475519999999,8.7045636,Pizza Forte,4.5
617,"Florastrasse 4, 8610 Uster, Switzerland",47.3477668,8.718689699999999,dieci Pizzakurier Uster,4.3
618,"Loc. Sitten, 16, 11020 Tache AO, Italy",45.857907,7.799494999999999,Ristoro Sitten,4.3
619,"Rue du Rhône 11, 1950 Sion, Switzerland",46.2327467,7.3612188,Trattoria de Valère,3.9
620,"Route de Lamberson 31, 3960 Sierre, Switzerland",46.2856291,7.5266583,Pizzeria Toto,3.4
621,"Place du Midi 29, 1950 Sion, Switzerland",46.2317189,7.3614155,La Tonnella,4.1
622,"Rue de la Cotzette 2, 1950 Sion, Switzerland",46.24030080000001,7.3636305,Il Pulcinella,4.5
623,"Rue de Pré-Fleuri 2C, 1950 Sion, Switzerland",46.228599,7.3572681,Restaurant Francesca Sion,4.0
624,"Rue du Grand-Pont 21, 1950 Sion, Switzerland",46.2345932,7.3602801,Restaurant Grotto de la Fontaine,4.3
625,"Route de Sion 5, 3960 Sierre, Switzerland",46.2914452,7.527339500000001,Pizzéria Capri,4.5
626,"Rue du Scex 12, 1950 Sion, Switzerland",46.231993,7.363993799999999,Trattoria Pizzeria Persico,4.3
627,"Chemin de la Vendée 20, 1213 Petit-Lancy, Switzerland",46.1898968,6.1214236,La Petite Vendée,3.9
628,"Chemin de la Vendée 28, 1213 Petit-Lancy, Switzerland",46.1895439,6.1205339,La Braceria Fratelli Scalea,4.1
631,"Avenue Eugène Lance 64, 1212 Lancy, Switzerland",46.17504599999999,6.126023,"Pizza Leggera ""un'Opera italiana""",4.2
632,"Route de Saint-Julien 69, 1212 Lancy, Switzerland",46.17297600000001,6.127382,RistoPizza la Mascotte,4.3
633,"Rue Jacques-Dalphin 14, 1227 Carouge, Switzerland",46.1862809,6.138605300000001,Da Renato,4.1
634,"Avenue des Morgines 1, 1213 Petit-Lancy, Switzerland",46.1879514,6.1118616,Lancy Parc Brasserie Restaurant,3.8
635,"Route de Chancy 132, 1213 Onex, Switzerland",46.182937,6.098908,La Ferme,4.2
636,"21, Chemin des Pontets, 1212 Lancy, Switzerland",46.1740074,6.1237075,D'Ka,4.4
639,"Route des Jeunes 10, 1227 Carouge, Switzerland",46.179384,6.127409,"Pizzeria Ristorante Molino, La Praille",3.7
640,"Avenue des Communes-Réunies 74, 1212 Lancy, Switzerland",46.172721,6.1230292,Pizzeria la Mamma,3.9
643,"Boulevard de Saint-Georges 2, 1205 Genève, Switzerland",46.20114299999999,6.130760899999999,Poulet Pizzaland,4.2
647,"Rue Saint-Joseph 33, 1227 Carouge, Switzerland",46.1853715,6.1411628,La Cuccagna,3.4
648,"Route de Chancy 28, 1213 Petit-Lancy, Switzerland",46.1904261,6.118744299999999,Restaurant « Le Commerce »,4.1
649,"Ave Cardinal-Mermillod 36, 1227 Carouge, Switzerland",46.1852737,6.1441215,Restaurant Pizzeria Mamma Mia Carouge,4.7
652,"Chemin de la Caroline 18A, 1213 Petit-Lancy, Switzerland",46.191373,6.109239,Restaurant Pizzeria Caroll,4.3
653,"Rue Ancienne 39, 1227 Carouge, Switzerland",46.181352,6.1410674,Vicolo39,4.6
659,"Boulevard du Pont-d'Arve 55, 1205 Genève, Switzerland",46.193952,6.1406762,Momento Italian Food,4.9
660,"Petit-Lancy, Route de Chancy 25, 1213 Petit-Lancy, Switzerland",46.1898567,6.118793699999999,Café Restaurant Pizzeria les Ormeaux,3.9
664,"Avenue des Communes-Réunies 2, 1212 Lancy, Switzerland",46.1828902,6.1200993,Restaurant Au Carrefour,4.3
665,"Route du Grand-Lancy 66, 1212 Lancy, Switzerland",46.1836077,6.1211376,Auberge-Restaurant du Grand-Lancy,4.3
667,"Chemin Victor-Duret 30, 1213 Onex, Switzerland",46.1869423,6.104945,Restaurant Felicita,4.3
672,"Rue du Grand-Bureau 6, 1227 Genève, Switzerland",46.1909806,6.13734,Il Salento,4.4
678,"Grand-Rue 3, 1204 Genève, Switzerland",46.2024657,6.144826699999999,Osteria della Bottega,4.3
680,"Chemin des Palettes 5, 1212 Lancy, Switzerland",46.1756374,6.1214622,Restaurant Les Palettes,4.2
682,"Route de Chancy 71, 1213 Petit-Lancy, Switzerland",46.1870167,6.1119691,Wasabi Sushi Petit-Lancy,3.6
685,"Route de Saint-Georges 73, 1213 Petit-Lancy, Switzerland",46.1963782,6.1171682,Restaurant la Terrasse,4.3
686,"Avenue du Curé Baud 84, 1212 Lancy, Switzerland",46.1750057,6.1152136,Restaurant Tennis-Club Lancy- Fraisiers,4.3
687,"Rue du Pré 10, 1400 Yverdon-les-Bains, Switzerland",46.7794453,6.638518599999999,Don Camillo,4.2
688,"Rue du Valentin 2, 1400 Yverdon-les-Bains, Switzerland",46.7776839,6.6420561,Bar du Coq,4.5
689,"8, Avenue de Grandson, 1400 Yverdon-les-Bains, Switzerland",46.785501,6.632649,Chez Peppone,4.1
690,"Rue du Casino 9, 1400 Yverdon-les-Bains, Switzerland",46.779691,6.642081300000001,La Grange Da Antonio,4.1
691,"Rue du Lac 45, 1400 Yverdon-les-Bains, Switzerland",46.7799492,6.6383887,Caprice Bar,4.0
692,"Rue des Pêcheurs 11b, 1400 Yverdon-les-Bains, Switzerland",46.782212,6.645226,Resto du Cercle,4.1
693,"Avenue de Grandson 68, 1400 Yverdon-les-Bains, Switzerland",46.7900971,6.6294084,Allo Pizza San Sergio,4.2
694,"En Chamard, 1442 Montagny-près-Yverdon, Switzerland",46.7883619,6.621639699999999,Restaurant l'Expo,4.2
695,"Rue des Pêcheurs 4, 1400 Yverdon-les-Bains, Switzerland",46.780231,6.6443952,Ciao Ciao,4.2
696,"Avenue de Grandson 68, 1400 Yverdon-les-Bains, Switzerland",46.7711816,6.628470399999999,Allo Pizza,0.0
697,"Rue du Milieu 39, 1400 Yverdon-les-Bains, Switzerland",46.7789113,6.638629099999999,Mamma Mia,4.1
698,"Rue des Moulins 1, 1400 Yverdon-les-Bains, Switzerland",46.7791073,6.637415,SAVEURS D'ITALIE,4.5
699,"Hoofdstraat 84, 7811 ES Emmen, Netherlands",52.787496,6.8950216,Pizzeria Sardegna,4.2
700,"Marktplein 90, 7811 BA Emmen, Netherlands",52.7857948,6.8934796,Su Sardu,4.2
701,"Matissepassage 96, 7811 DZ Emmen, Netherlands",52.7819428,6.8958176,Pizzeria La Taverna,4.2
702,"Sandurdreef 5, 7828 AA Emmen, Netherlands",52.7304403,6.9049764,Restaurant The Grill Company,4.5
703,"Van Schaikweg 94, 7811 KL Emmen, Netherlands",52.7782504,6.9123707,Restaurant Stones,4.4
704,"Baander 14, 7811 HJ Emmen, Netherlands",52.781821,6.8946856,Thu Thiem,4.8
705,"Zuidbargerstraat 108, 7812 AK Emmen, Netherlands",52.7489168,6.906851199999999,"Gasterij ""Zuidbarge""",4.7
706,"Matissepassage 14, 7811 DT Emmen, Netherlands",52.7823682,6.895505999999999,Restaurant Delphi,4.4
707,"Wilhelminastraat 40, 7811 JC Emmen, Netherlands",52.78138999999999,6.896476499999999,pino pizzeria,4.2
708,"Westerstraat 212, 7811 MZ Emmen, Netherlands",52.7863621,6.8922094,Wereldrestaurant Puur,4.2
709,"Willinkplein 65, 7811 DC Emmen, Netherlands",52.7820961,6.8932397,Pizzeria Ristorante Da Paolo,4.0
710,"Baander 16, 7811 HJ Emmen, Netherlands",52.7818496,6.8945962,Konbu Sushi,4.5
711,"Willinkplein 61, 7811 DC Emmen, Netherlands",52.7824359,6.893342899999999,Burger King,3.8
712,"Stationsplein 6, 7811 GB Emmen, Netherlands",52.790194,6.899260099999999,Domino's Pizza Emmen,3.7
713,"Verlengde Herendijk 50, 7833 JD Nieuw-Amsterdam, Netherlands",52.7240545,6.8844786,Van der Valk Hotel Emmen,4.2
714,"Van Schaikweg 55, 7811 HN Emmen, Netherlands",52.7796647,6.9028651,Hampshire Hotel - Emmen,3.9
715,"Weerdingerstraat 14A, 7815 SB Emmen, Netherlands",52.7893118,6.8932477,Indian Spices,4.2
716,"Hoofdstraat 140, 7811 EV Emmen, Netherlands",52.7890236,6.8951318,Due Fratelli,2.3
717,"Vorstadt 26, 6300 Zug, Switzerland",47.169298,8.514551899999999,Ristorante Puccini,4.1
718,"Zugerbergstrasse 14, 6300 Zug, Switzerland",47.1636979,8.5166255,Colonia Italiana Zug,4.6
719,"Fischmarkt 2 / Am See, 6300 Zug, Switzerland",47.166274,8.51433,Ristorante Pizzeria San Marco,4.3
720,"Bundespl. 16, 6300 Zug, Switzerland",47.1721849,8.5150323,Gotthardhof,4.5
721,"Baarerstrasse 135, 6300 Zug, Switzerland",47.1813171,8.518913699999999,ANGOLO Pizza - GLAM Bar,3.5
722,"Industriestrasse 13B, 6300 Zug, Switzerland",47.1724489,8.517579399999999,La Taverna VI GmbH,3.9
723,"Landsgemeindepl. 12, 6300 Zug, Switzerland",47.166614,8.515084,Widder,4.4
724,"Neuhofstrasse 1, 6340 Baar, Switzerland",47.192061,8.513257000000001,Ristorante La Strada,4.4
725,"Hinterbergstrasse 24, 6330 Cham, Switzerland",47.1865487,8.478866,Ristorante Prisma,4.5
726,"Fischmarkt 15, 6300 Zug, Switzerland",47.1661689,8.5150001,Ristorante Fischmärt Zug,4.4
727,"Reiffergässli 3, 6300 Zug, Switzerland",47.1696671,8.5151232,Giardino Gastro GmbH,4.4
728,"Blasenbergstrasse 15, 6300 Zug, Switzerland",47.1648591,8.5261061,Ristorante Pasteria Röthelberg,4.7
729,"St. Wendelin 1, 6343 Holzhäusern ZG, Switzerland",47.1544502,8.4393365,Milano,4.2
730,"Baarerstrasse 65, 6300 Zug, Switzerland",47.1761289,8.5174521,Restaurant Baarerhof Pizzeria Costa Smeralda,3.6
731,"Metallstrasse 9, 6300 Zug, Switzerland",47.1735554,8.5185993,"Pizzeria Bar Da Pino, Caparelli",4.4
732,"Artherstrasse 136, 6317 Zug, Switzerland",47.1463024,8.5057929,Restaurant Rigiblick,4.4
733,"Landsgemeindepl. 2, 6300 Zug, Switzerland",47.1668381,8.514631,Cafè Pizzeria Platzmühle,3.6
734,"Rathausstrasse 3, 6340 Baar, Switzerland",47.194873,8.526092,Krone Pizzeria Restaurant,4.3
735,"Zeughausgasse 18, 6300 Zug, Switzerland",47.1664656,8.5159953,im Hof,4.4
736,"Aabachstrasse 8, 6300 Zug, Switzerland",47.173128,8.511338,Da Nevi Ristorante Italiano,4.1
737,"Grabenstrasse 36, 6300 Zug, Switzerland",47.16513399999999,8.5146519,Restaurant AL Teatro,4.1
738,"Landsgemeindepl. 8, 6300 Zug, Switzerland",47.1667396,8.514946700000001,Althus Bar Zug,4.5
739,"Landsgemeindepl. 1, 6300 Zug, Switzerland",47.1670945,8.5151111,Brasserie Löwen,4.2
740,"Industriestrasse 14, 6302 Zug, Switzerland",47.1721952,8.5189111,Parkhotel Zug,4.1
741,"Zugerbergstrasse 46, 6300 Zug, Switzerland",47.1570702,8.5189448,Hotel Restaurant Guggital,4.2
742,"Baarerstrasse 97, 6300 Zug, Switzerland",47.1783887,8.5180972,Restaurant CHEZ LADURE,4.7
743,"Bahnhofstrasse 2, 6300 Zug, Switzerland",47.1681663,8.5158765,PLAZA café bistro bar,4.1
744,"Luzernerstrasse 9, 6343 Risch-Rotkreuz, Switzerland",47.140118,8.427059999999999,Ristorante Pizzeria Camaro,4.3
745,"Schöngrund 1, 6343 Risch-Rotkreuz, Switzerland",47.143304,8.4276153,Restaurant Mamma Mia,4.2
746,"Zugerstrasse 7, 6330 Cham, Switzerland",47.181619,8.460265999999999,Krone,4.8
767,"Hofmattweg 6, 6010 Kriens, Switzerland",47.0333724,8.282912399999999,Pizzeria Ristorante Hofmatt,4.6
777,"Luzernerstrasse 32, 6010 Kriens, Switzerland",47.0341019,8.2836141,MEZZO Esskultur,3.0
778,"Fischmarktstrasse 4, 8640 Rapperswil-Jona, Switzerland",47.2256834,8.816485499999999,Marco's Pasta Bar,4.5
779,"Rathausstrasse 2, 8640, Switzerland",47.2262395,8.8171445,Rossini,3.9
780,"Marktgasse 23, 8640 Rapperswil-Jona, Switzerland",47.2261411,8.8147029,Ristorante La Scala,4.1
781,"8 Fischmarktstrasse, 8640 Rapperswil-Jona, Switzerland",47.225959,8.816443999999999,Ristorante Pizzeria De Medici,4.2
782,"Fischmarktpl. 1, 8640 Rapperswil-Jona, Switzerland",47.2256964,8.8154586,dieci Pizza&Pasta Restaurant Rapperswil,4.1
783,"Untere Bahnhofstrasse 20, 8640 Rapperswil-Jona, Switzerland",47.225688,8.8188601,dieci Pizzakurier Rapperswil,4.0
784,"Kämmoos 3, 8608 Bubikon, Switzerland",47.26140729999999,8.8299211,Restaurant Pizzeria Roma,4.6
785,"Feldbachstrasse 3, 8634 Hombrechtikon, Switzerland",47.2513188,8.766291899999999,Restaurant Schönau,4.6
786,"Marktgasse 15, 8640 Rapperswil-Jona, Switzerland",47.22607970000001,8.8152087,Restaurant Altstadt,3.6
787,"Eichenriet (zwischen Kinderzoo und HSR), Zugang vom Strandweg möglich, Navigation/GPS: Oberseestrasse 28 eingeben, 8640, Switzerland",47.2235402,8.820302,TCR - Tennisclub Rapperswil,5.0
788,"Ferrachstrasse 44, 8630 Rüti, Switzerland",47.256813,8.853905,Restaurant Pizzeria Sonne,4.4
789,"Wangenstrasse 59, 8600 Dübendorf, Switzerland",47.4037099,8.6282599,Restaurant il Faro Dübendorf,4.1
790,"Zürichstrasse 30, 8600 Dübendorf, Switzerland",47.3969128,8.6137015,Restaurant il Faro Zentrum,4.1
791,"Zürichstrasse 67, 8600 Dübendorf, Switzerland",47.39565169999999,8.6075089,Ristorante Pizzeria Sorriso,4.1
792,"Bahnhofstrasse 5, 8600 Dübendorf, Switzerland",47.39744,8.618102,Restaurant Unicorno,4.2
793,"Strehlgasse 7, 8600 Dübendorf, Switzerland",47.398267,8.621112,Restaurant Pepino,4.2
794,"Zürichstrasse 130, 8600 Dübendorf, Switzerland",47.3968595,8.5984745,Giardino,3.2
795,"Haldenstrasse 61, 8602 Wangen b. Dübendorf, Switzerland",47.4163313,8.6346221,La Fontana,4.3
796,"Wangenstrasse 59, 8600 Dübendorf, Switzerland",47.4037099,8.6282599,Grotto il Faro Dübendorf,4.2
797,"Neuweg 4, 8600 Dübendorf, Switzerland",47.3964399,8.613235999999999,Bottega dei sapori Miglio specialità italiana,4.7
798,"Bahnhofpl. 2, 8304 Wallisellen, Switzerland",47.4129403,8.5922921,Restaurant il Faro Wallisellen,3.9
799,"Wilstrasse 2, 8600 Dübendorf, Switzerland",47.3967922,8.617253,Restaurant Il Gusto,4.0
800,"Dübendorfstrasse 223, 8051 Zürich, Switzerland",47.400532,8.586083,La Fonte,4.6
801,"Badenerstrasse 21, 8953 Dietikon, Switzerland",47.406019,8.397141999999999,"Pizzeria Ristorante Molino, Dietikon",4.3
802,"Zürcherstrasse 72, 8953 Dietikon, Switzerland",47.4024369,8.4054776,Hotel-Restaurant Sommerau Ticino,4.1
803,"Hofackerstrasse 37, 8953 Dietikon, Switzerland",47.3957949,8.4149542,Restaurant Rustica,4.1
804,"Lerzenstrasse 19, 8953 Dietikon, Switzerland",47.4190637,8.3973822,Valentina Pasta e Pizza Dietikon,4.0
805,"Herrenwiesenstrasse 1, 8952 Schlieren, Switzerland",47.3972484,8.4397247,Trattoria Italiana - Restaurant & Pizzeria,4.3
806,"Badenerstrasse 6, 8953 Dietikon, Switzerland",47.40556609999999,8.399135,Pizza Pasta Kurier Dietikon,4.4
807,"Bahnhofpl. 5, 8953 Dietikon, Switzerland",47.4053711,8.4047176,Restaurant Bären,4.0
808,"Goldschlägipl. 1, 8952 Schlieren, Switzerland",47.400213,8.440487,Restaurant Da Paulo,4.3
809,"Kirchstrasse 16, 8953 Dietikon, Switzerland",47.4055133,8.4033077,Restaurant Tomate,4.2
810,"Poststrasse 2, 8953 Dietikon, Switzerland",47.4041619,8.40546,Restaurant Costa Blanca Mediterrana,4.4
811,"Huebwiesenstrasse 34, 8954 Geroldswil, Switzerland",47.422345,8.409537,Ristorante & Pizzeria Geroldswil,4.2
812,"Alte Dübendorferstrasse 17, 8305 Dietlikon, Switzerland",47.4141119,8.621166400000002,dieci Pizza&Pasta Dietlikon,4.2
813,"Place du Marché 6B, 1820 Montreux, Switzerland",46.4314322,6.909392100000001,"Pizzeria Ristorante Molino, Montreux",4.0
814,"Avenue des Alpes 47, 1820 Montreux, Switzerland",46.4362587,6.9097233,Angel's Bar,4.1
815,"Rue du Marché 1, 1820 Montreux, Switzerland",46.4334818,6.910403499999999,La Rouvenaz,4.3
816,"Rue de la Corsaz 24, 1820 Montreux, Switzerland",46.4327542,6.914509,Restaurant de la Corsaz,4.4
817,"Avenue des Alpes 102, 1820 Montreux, Switzerland",46.4381255,6.908628999999999,Restaurant-Pizzeria La Couronne Il Brigantino,4.2
818,"Avenue de Chillon 26, 1820 Veytaux, Switzerland",46.4156247,6.928412799999999,Benvenuti al SUD,4.6
819,"Grand' Rue 38, 1820 Montreux, Switzerland",46.4336192,6.910271,Restaurant Pizzeria au Parc,4.3
820,"Rue du Simplon 45, 1800 Vevey, Switzerland",46.4611427,6.8434963,Molino,4.1
821,"Grand' Rue 1, 1820 Montreux, Switzerland",46.431295,6.9104036,Dolce,3.6
822,"Avenue de Chillon 70, 1820 Montreux, Switzerland",46.4243678,6.925291,Jazz Pizza Sàrl,2.7
