,ABB LTD,ADECCO,ALCON,AMS,CLARIANT,CS GROUP,GEBERIT,GIVAUDAN,JULIUS BAER,KUEHNE+NAGEL INT,LAFARGEHOLCIM,LOGITECH,LONZA,NESTLE,NOVARTIS,PARTNERS GROUP,RICHEMONT,ROCHE,SCHINDLER,SGS,SIKA,SONOVA,SWATCH GROUP,SWISS LIFE HOLDING,SWISS RE,SWISSCOM,TEMENOS,UBS GROUP,VIFOR,ZURICH INSURANCE
2016-02-22,17.870001000000002,59.150002,,,16.459999,12.901,362.700012,1894.0,40.869999,132.600006,38.889998999999996,,138.110001,71.150002,65.636299,362.0,64.900002,259.799988,167.600006,1993.0,63.75,119.0,344.299988,241.19999700000002,93.449997,492.89999400000005,47.200001,15.23,144.100006,217.5
2016-02-23,17.57,58.099998,,,16.309998999999998,12.3992,356.899994,1864.0,39.900002,131.600006,37.619999,,137.276001,70.199997,64.796501,362.25,63.049999,254.30000299999998,167.100006,1972.0,63.016701,117.300003,333.299988,235.80000299999998,90.0,479.299988,47.950001,14.85,143.399994,208.800003
2016-02-24,17.57,58.099998,,,16.309998999999998,12.3992,356.899994,1864.0,39.900002,131.600006,37.619999,,137.276001,70.199997,64.796501,362.25,63.049999,254.30000299999998,167.100006,1972.0,63.016701,117.300003,333.299988,235.80000299999998,90.0,479.299988,47.950001,14.85,143.399994,208.800003
2016-02-25,17.530001000000002,57.599998,,,16.32,12.7369,357.100006,1870.0,39.98,130.0,37.52,,137.738998,70.25,63.293701,364.25,62.25,257.299988,166.600006,2005.0,62.799999,119.199997,335.100006,235.399994,89.199997,487.700012,48.200001,14.99,148.899994,208.399994
2016-02-26,17.790001,58.5,,,16.57,13.1712,357.899994,1878.0,40.419998,130.600006,39.34,,140.61099199999998,70.449997,63.691502,364.75,63.5,260.100006,168.899994,2016.0,62.333302,122.0,344.5,241.19999700000002,89.0,490.0,48.049999,15.31,150.0,213.899994
2016-02-29,17.9,58.25,,,16.719998999999998,12.9685,361.299988,1875.0,40.060001,130.0,39.57,,140.796005,70.099998,63.337897999999996,362.75,63.799999,257.0,167.5,2018.0,63.383301,120.099998,347.5,244.0,88.849998,489.200012,49.150002,15.34,150.399994,212.5
2016-03-01,18.08,59.5,,,17.059998999999998,13.3931,366.600006,1908.0,41.549999,133.0,40.200001,,143.667999,71.550003,63.912498,369.25,64.900002,259.600006,169.5,2041.0,63.9333,120.800003,354.0,256.799988,90.150002,499.700012,50.0,15.71,151.899994,216.80000299999998
2016-03-02,18.15,59.75,,,17.030001000000002,14.2905,361.0,1885.0,42.02,131.399994,40.939999,,143.296997,71.400002,64.66390200000001,370.25,65.5,263.799988,169.300003,2020.0,62.833302,121.199997,353.200012,260.100006,90.5,499.5,49.5,16.209999,150.399994,220.399994
2016-03-03,18.299999,60.75,,,16.959999,14.7922,360.200012,1877.0,42.41,134.600006,42.790001000000004,,142.184998,70.800003,63.647301,368.25,65.099998,251.5,170.699997,2010.0,63.099998,121.0,354.399994,255.69999700000002,90.25,497.39999400000005,48.650002,16.32,149.5,222.0
2016-03-04,18.299999,61.75,,,17.219998999999998,14.908,363.5,1870.0,43.27,135.399994,42.869999,,143.112,71.5,63.337897999999996,369.75,65.550003,250.69999700000002,172.100006,2025.0,63.9333,123.199997,357.899994,257.399994,90.099998,498.60000599999995,48.75,16.469998999999998,150.600006,225.100006
2016-03-07,18.43,61.450001,,,17.280001000000002,14.8598,362.5,1882.0,43.09,136.0,43.330002,,144.315994,71.550003,63.8241,369.0,67.0,251.80000299999998,174.199997,2028.0,63.866699,123.599998,367.600006,257.899994,89.75,501.5,48.349998,16.549999,151.399994,225.5
2016-03-08,18.16,61.099998,,,17.32,14.4931,361.399994,1878.0,42.529999,135.100006,41.84,,142.834,71.25,63.647301,367.5,67.699997,250.80000299999998,173.800003,2010.0,63.833302,123.199997,367.399994,255.5,88.900002,506.5,47.900002,16.25,151.800003,223.80000299999998
2016-03-09,18.219998999999998,62.0,,,17.43,14.4449,362.5,1885.0,42.619999,135.5,42.849998,,143.01899699999998,71.5,63.8241,368.25,67.150002,248.30000299999998,175.0,2023.0,63.883301,122.900002,364.600006,256.700012,88.599998,512.5,49.049999,16.33,151.199997,224.5
2016-03-10,17.950001,61.450001,,,17.209999,14.1843,361.5,1873.0,42.150002,133.699997,41.290001000000004,,141.908005,71.0,63.7799,361.0,66.349998,244.600006,173.899994,2006.0,63.016701,121.099998,362.299988,254.80000299999998,87.5,506.0,48.950001,16.049999,150.800003,221.19999700000002
2016-03-11,18.34,62.900002,,,17.4,14.9563,371.799988,1893.0,43.43,135.899994,42.490002000000004,,143.389999,71.550003,64.442902,369.0,66.449997,246.0,177.600006,2042.0,63.966702000000005,123.599998,351.0,262.700012,89.400002,518.5,49.25,16.58,153.100006,228.100006
2016-03-14,18.25,63.099998,,,17.549999,14.9466,371.299988,1894.0,43.529999,137.399994,43.549999,,145.983002,71.599998,64.53130300000001,374.0,66.849998,247.80000299999998,176.899994,2041.0,63.833302,124.0,355.399994,262.799988,89.400002,517.5,49.799999,16.68,154.800003,228.100006
2016-03-15,18.1,62.849998,,,17.530001000000002,14.4738,362.799988,1902.0,42.759997999999996,136.899994,42.150002,,148.761993,71.400002,63.912498,373.5,64.849998,246.399994,175.199997,2007.0,63.650002,122.5,346.700012,261.5,89.599998,514.5,49.549999,16.57,132.800003,227.30000299999998
2016-03-16,18.49,62.5,,,17.459999,13.7598,361.0,1918.0,42.34,136.899994,41.200001,,149.78100600000002,71.800003,63.558899,377.25,64.099998,245.0,175.399994,2006.0,62.25,122.900002,342.299988,262.299988,90.599998,517.0,49.900002,15.78,135.0,227.600006
2016-03-17,18.82,62.900002,,,17.190001000000002,13.7115,358.200012,1914.0,42.259997999999996,136.300003,42.0,,149.317993,71.5,62.630699,375.75,63.900002,238.80000299999998,176.5,1994.0,63.216702000000005,121.0,344.399994,260.200012,90.800003,521.0,49.150002,15.95,136.100006,227.69999700000002
2016-03-18,18.85,62.349998,,,17.1,14.0396,351.799988,1858.0,42.18,135.5,42.880001,,147.742996,71.449997,61.7467,374.5,64.849998,234.19999700000002,173.899994,2001.0,61.349998,121.0,344.799988,257.399994,90.150002,519.5,50.0,16.200001,135.0,226.899994
2016-03-21,18.76,61.599998,,,17.219998999999998,14.0299,355.0,1842.0,41.799999,135.5,42.16,,149.132996,71.449997,62.940102,375.25,63.700001,236.69999700000002,173.600006,1980.0,62.083302,120.199997,336.899994,260.5,90.199997,521.0,49.400002,16.389999,138.199997,226.600006
2016-03-22,18.780001000000002,61.5,,,17.23,13.8177,355.899994,1843.0,42.099998,135.399994,42.990002000000004,,147.46499599999999,70.650002,63.956699,401.75,62.599998,237.100006,173.5,1978.0,62.383301,119.199997,335.0,262.0,90.199997,522.0,49.900002,16.370001000000002,140.0,225.600006
2016-03-23,18.76,61.900002,,,17.32,13.9431,357.899994,1895.0,41.799999,135.100006,43.919998,,149.132996,71.599998,64.133499,393.5,62.950001,238.19999700000002,174.899994,1976.0,63.333302,120.599998,336.100006,260.299988,90.550003,520.5,50.299999,16.059998999999998,142.399994,225.5
2016-03-24,18.440001000000002,61.299999,,,17.16,13.4606,353.700012,1885.0,40.619999,134.800003,42.73,,147.095001,70.650002,63.161097999999996,390.75,61.299999,235.19999700000002,172.100006,1970.0,62.716702000000005,118.5,328.700012,255.899994,88.349998,515.0,50.099998,15.8,141.199997,220.899994
2016-03-29,18.52,61.900002,,,17.360001,13.1036,356.899994,1912.0,40.82,136.0,42.259997999999996,,148.576996,71.849998,62.232898999999996,389.75,61.849998,237.30000299999998,174.199997,2004.0,63.75,119.900002,327.700012,256.700012,88.75,518.5,50.299999,15.64,139.0,220.80000299999998
2016-03-30,18.889999,63.049999,,,17.610001,13.258,361.399994,1912.0,41.459998999999996,137.100006,44.919998,,150.059006,72.25,61.9235,389.5,64.150002,236.899994,177.5,2029.0,64.216698,122.900002,338.0,257.299988,89.099998,523.5,51.700001,15.81,142.5,222.30000299999998
2016-03-31,18.74,62.650002,,,17.4,13.1326,359.299988,1886.0,41.299999,136.699997,45.23,,150.707001,71.849998,61.614101,386.5,63.549999,236.69999700000002,177.300003,2032.0,63.4333,122.800003,333.100006,255.69999700000002,88.900002,522.5,52.599998,15.49,144.600006,223.30000299999998
2016-04-01,18.440001000000002,62.849998,,,17.24,12.9589,357.399994,1882.0,41.330002,135.399994,45.709998999999996,,150.059006,71.099998,60.553298999999996,386.0,62.299999,233.19999700000002,176.399994,2034.0,62.9333,123.599998,326.0,254.100006,87.699997,522.5,52.150002,15.12,144.800003,202.199997
2016-04-04,18.709999,63.299999,,,17.15,13.0747,361.5,1880.0,40.369999,136.399994,47.279999,,151.541,71.150002,61.437302,388.0,62.049999,236.19999700000002,176.899994,2037.0,63.533297999999995,127.5,325.600006,251.100006,87.400002,523.0,52.650002,14.91,148.100006,203.199997
2016-04-05,18.379998999999998,61.900002,,,16.879998999999998,12.4282,358.200012,1886.0,39.07,134.399994,46.66,,150.985001,71.050003,61.3489,383.5,61.25,235.80000299999998,175.100006,2054.0,63.883301,126.5,318.0,249.0,86.550003,515.5,51.549999,14.43,149.300003,198.0
2016-04-06,18.34,61.75,,,16.860001,12.4282,356.200012,1901.0,39.360001000000004,134.5,45.57,,152.281998,71.900002,62.763302,388.0,60.950001,241.899994,177.100006,2091.0,64.616699,127.699997,318.299988,247.0,86.900002,520.5,51.950001,14.57,150.899994,199.199997
2016-04-07,18.219998999999998,61.450001,,,16.76,12.3027,355.299988,1896.0,38.77,135.100006,45.34,,152.837997,71.949997,63.293701,383.0,59.0,243.0,174.899994,2092.0,64.366699,126.900002,314.299988,245.0,86.199997,523.0,51.599998,14.42,151.300003,196.0
2016-04-08,18.57,62.950001,,,16.9,12.544,354.899994,1910.0,39.43,137.600006,45.139998999999996,,152.929993,72.550003,63.647301,385.5,60.200001,243.399994,178.600006,2112.0,65.083298,128.300003,317.399994,247.399994,87.550003,502.5,52.049999,14.58,151.699997,197.699997
2016-04-11,18.620001000000002,62.599998,,,17.15,12.8141,355.0,1884.0,39.220001,137.899994,45.75,,153.115997,70.050003,63.514702,384.5,60.0,242.5,177.800003,2103.0,64.5,127.900002,318.0,248.899994,88.400002,497.89999400000005,51.200001,14.57,151.399994,200.5
2016-04-12,18.870001000000002,63.0,,,17.200001,12.9492,355.200012,1938.0,39.169998,137.199997,45.52,,152.466995,70.150002,63.4263,388.25,60.950001,243.899994,178.800003,2091.0,64.433296,128.699997,318.600006,253.5,89.849998,498.89999400000005,51.599998,14.68,149.300003,203.100006
2016-04-13,19.07,64.550003,,,17.450001,14.001,357.600006,1928.0,40.84,137.600006,48.5,,152.375,71.199997,64.133499,389.0,64.599998,245.399994,178.0,2090.0,64.583298,129.300003,333.0,260.399994,92.25,496.5,53.25,15.36,149.699997,209.0
2016-04-14,19.23,64.400002,,,17.559998999999998,14.0203,358.200012,1926.0,41.810001,137.800003,48.84,,150.985001,72.599998,64.840698,392.0,64.449997,248.100006,180.0,2095.0,63.200001,128.600006,334.0,261.0,93.5,498.200012,53.299999,15.53,148.0,211.30000299999998
2016-04-15,19.27,64.25,,,17.01,13.9142,357.100006,1940.0,40.16,137.5,49.27,,151.725998,72.699997,64.66390200000001,395.0,64.650002,248.100006,178.600006,2098.0,63.166698,128.600006,333.100006,258.899994,93.0,495.200012,52.450001,15.51,147.5,210.600006
2016-04-18,19.27,64.949997,,,17.030001000000002,14.0299,357.600006,1935.0,40.049999,136.5,49.880001,,152.837997,72.599998,65.23850300000001,394.75,64.599998,249.5,177.5,2102.0,63.3167,129.899994,334.799988,257.0,92.849998,496.60000599999995,52.75,15.59,149.0,210.69999700000002
2016-04-19,19.530001000000002,65.699997,,,17.290001,14.2326,360.100006,1941.0,40.360001000000004,136.600006,49.720001,,154.042007,73.949997,65.54789699999999,400.75,65.300003,254.399994,182.199997,2145.0,64.016701,130.399994,341.0,259.100006,93.900002,504.5,53.0,15.87,149.300003,216.19999700000002
2016-04-20,20.280001000000002,66.400002,,,17.219998999999998,14.6957,357.600006,1936.0,40.849998,141.600006,50.450001,,148.576996,73.849998,65.459503,392.25,66.650002,253.600006,182.399994,2161.0,66.366699,129.199997,344.5,258.100006,94.599998,507.0,51.450001,16.200001,148.5,217.600006
2016-04-21,20.290001,65.650002,,,17.030001000000002,14.6861,354.899994,1914.0,40.860001000000004,140.199997,49.34,,147.742996,73.349998,65.90149699999999,388.75,65.400002,253.19999700000002,180.0,2140.0,66.0,128.899994,334.100006,255.80000299999998,93.75,500.0,51.049999,16.059998999999998,146.0,217.30000299999998
2016-04-22,20.32,64.599998,,,16.93,14.6089,354.799988,1917.0,40.919998,140.100006,48.73,,148.854996,72.349998,65.8573,395.75,64.050003,252.0,177.300003,2140.0,66.933296,128.699997,328.5,254.600006,93.449997,491.60000599999995,51.450001,16.190001000000002,147.100006,216.69999700000002
2016-04-25,20.15,63.75,,,16.75,14.2229,352.100006,1921.0,40.93,139.699997,47.779999,,150.429001,72.400002,66.034103,394.75,64.099998,248.899994,179.0,2154.0,66.416702,129.5,327.700012,252.899994,92.75,491.39999400000005,50.75,16.200001,146.199997,215.0
2016-04-26,20.389999,63.599998,,,16.450001,14.4352,351.899994,1918.0,41.459998999999996,140.100006,47.720001,,150.707001,72.400002,65.945702,397.0,64.449997,247.19999700000002,179.0,2146.0,66.483299,128.399994,326.700012,253.899994,88.800003,493.200012,50.5,16.559998999999998,144.800003,217.0
2016-04-27,20.49,63.799999,,,16.6,14.4256,354.399994,1913.0,41.880001,139.800003,48.139998999999996,,149.87399299999998,72.550003,65.989899,399.0,64.800003,248.5,178.899994,2157.0,67.633301,128.899994,328.799988,251.19999700000002,88.199997,492.299988,50.700001,16.6,146.699997,217.0
2016-04-28,20.48,64.449997,,,17.950001,14.6571,372.5,1907.0,41.93,139.5,48.630001,,150.244003,72.5,66.122498,397.5,64.949997,247.30000299999998,176.5,2141.0,68.300003,129.199997,329.899994,243.899994,88.400002,490.39999400000005,50.099998,16.799999,142.800003,217.100006
2016-04-29,20.280001000000002,61.75,,,18.15,14.0589,368.299988,1890.0,41.009997999999996,138.199997,48.57,,147.835999,71.5,64.708099,395.0,63.799999,242.5,174.699997,2111.0,68.050003,128.199997,327.600006,242.100006,85.099998,486.5,49.75,16.6,140.199997,214.69999700000002
2016-05-02,20.299999,61.799999,,,18.290001,14.0203,370.899994,1914.0,40.709998999999996,138.0,47.630001,,149.87399299999998,71.800003,64.752296,398.75,64.599998,242.69999700000002,177.0,2133.0,68.0,130.100006,330.0,244.399994,85.349998,489.799988,50.150002,16.530001000000002,142.5,215.80000299999998
2016-05-03,20.129998999999998,61.299999,,,18.1,13.3448,366.799988,1900.0,39.330002,137.600006,44.689999,,149.503006,71.150002,64.221901,393.75,62.450001,240.5,176.600006,2119.0,68.050003,129.0,321.700012,238.600006,86.099998,492.299988,50.950001,15.29,142.0,212.19999700000002
2016-05-04,19.870001000000002,61.099998,,,18.0,13.1422,364.200012,1881.0,38.759997999999996,136.399994,44.389998999999996,,147.651001,70.5,63.072701,395.5,61.900002,236.600006,173.100006,2096.0,68.133301,134.199997,316.700012,237.19999700000002,85.699997,482.799988,51.400002,15.02,142.100006,209.0
2016-05-06,20.0,60.799999,,,17.809998999999998,12.9685,363.799988,1901.0,38.139998999999996,132.0,43.639998999999996,,148.761993,71.0,62.542301,393.5,61.25,234.100006,174.899994,2090.0,69.0,134.100006,313.899994,238.80000299999998,85.699997,476.200012,50.950001,15.1,142.199997,209.199997
2016-05-09,19.879998999999998,61.849998,,,17.889999,12.9589,364.600006,1919.0,38.75,133.800003,43.09,,151.44799799999998,71.449997,63.691502,398.5,61.650002,240.19999700000002,174.600006,2087.0,68.183296,136.5,316.600006,237.69999700000002,87.199997,479.700012,52.0,15.23,146.399994,211.19999700000002
2016-05-10,20.110001,58.75,,,17.98,13.6054,367.399994,1935.0,39.52,134.5,43.5,,153.85699499999998,72.300003,64.708099,401.25,62.849998,244.19999700000002,175.199997,2096.0,69.800003,136.199997,328.0,240.69999700000002,87.400002,480.299988,51.950001,15.58,147.0,215.19999700000002
2016-05-11,20.24,58.900002,,,18.02,13.2001,368.399994,1929.0,39.299999,134.699997,44.07,,155.80200200000002,72.75,64.752296,400.75,62.150002,244.0,175.300003,2092.0,69.816704,136.600006,322.299988,242.0,87.0,481.10000599999995,52.299999,15.49,134.300003,216.30000299999998
2016-05-12,20.07,58.049999,,,17.82,12.9878,369.399994,1913.0,38.950001,134.100006,43.470001,,155.154007,72.599998,64.177696,401.25,60.549999,242.80000299999998,174.300003,2089.0,69.583298,134.5,315.100006,237.399994,86.199997,484.5,52.5,14.57,134.100006,230.5
2016-05-13,19.93,58.450001,,,17.82,12.9203,369.899994,1949.0,39.139998999999996,134.300003,43.360001000000004,,155.431,73.0,64.796501,405.25,61.0,245.100006,174.800003,2082.0,69.633301,135.399994,305.299988,238.80000299999998,85.199997,486.299988,52.299999,14.55,135.5,231.600006
2016-05-17,20.049999,58.299999,,,17.85,12.8527,370.399994,1946.0,40.07,135.600006,43.34,,156.171997,72.75,64.840698,398.75,60.75,243.899994,175.699997,2107.0,70.516701,136.699997,300.0,240.80000299999998,86.25,483.5,52.700001,14.16,130.899994,234.399994
2016-05-18,20.200001,58.599998,,,17.73,13.2001,372.100006,1941.0,40.639998999999996,135.800003,44.369999,,155.987,72.900002,65.813103,403.75,61.549999,245.30000299999998,177.100006,2127.0,69.916702,128.0,305.299988,240.30000299999998,86.199997,480.299988,52.450001,14.42,132.800003,236.0
2016-05-19,19.99,58.650002,,,17.620001000000002,12.8141,371.700012,1907.0,40.759997999999996,135.699997,44.0,,156.636002,72.25,65.194298,403.25,61.599998,242.100006,177.100006,2124.0,70.283302,128.399994,305.0,240.30000299999998,85.699997,471.5,52.049999,14.58,130.0,234.100006
2016-05-20,20.27,58.900002,,,17.68,13.0747,377.200012,1931.0,41.32,137.399994,44.41,,158.024994,72.800003,66.343498,406.5,58.950001,247.100006,181.199997,2153.0,71.433296,129.600006,296.600006,242.30000299999998,86.5,472.5,53.450001,14.73,133.199997,238.5
2016-05-23,20.43,59.349998,,,17.67,13.2194,377.5,1944.0,41.5,137.699997,43.959998999999996,,158.395996,73.0,68.067299,408.25,56.900002,247.899994,182.0,2166.0,71.650002,130.800003,289.899994,242.899994,86.150002,463.0,55.150002,14.77,133.899994,237.100006
2016-05-24,20.43,60.150002,,,17.799999,13.4703,380.5,1953.0,42.959998999999996,138.300003,44.869999,,157.190994,73.599998,68.81860400000001,415.75,57.200001,251.100006,183.399994,2178.0,71.683296,131.199997,293.799988,250.600006,87.75,465.60000599999995,54.849998,14.95,125.0,242.100006
2016-05-25,20.49,60.450001,,,17.65,13.7212,377.899994,1931.0,43.290001000000004,137.800003,44.849998,,157.098999,73.400002,69.746803,418.0,57.799999,252.600006,182.600006,2136.0,71.083298,132.100006,291.899994,252.899994,88.199997,473.89999400000005,54.650002,15.26,127.699997,243.30000299999998
2016-05-26,20.809998999999998,60.5,,,17.66,13.6826,382.0,1927.0,43.860001000000004,139.5,45.200001,,157.746994,74.25,70.1446,418.75,59.450001,253.19999700000002,183.800003,2152.0,71.300003,132.399994,297.700012,255.600006,88.900002,476.299988,55.0,15.38,129.300003,245.0
2016-05-27,20.959999,60.200001,,,17.629998999999998,13.6536,379.799988,1930.0,43.939999,139.899994,44.93,,157.654007,74.25,70.365601,419.0,58.75,263.399994,183.300003,2150.0,71.533302,132.800003,294.600006,256.100006,89.300003,478.700012,55.0,15.34,130.600006,243.899994
2016-05-30,20.959999,60.150002,,,17.639999,13.4896,380.899994,1921.0,44.169998,139.100006,45.110001000000004,,157.83999599999999,74.150002,70.321404,419.0,58.950001,262.0,183.399994,2144.0,71.716698,133.399994,297.0,256.299988,89.400002,479.89999400000005,54.950001,15.28,130.800003,244.19999700000002
2016-05-31,20.68,60.25,,,17.76,13.1422,380.0,1905.0,44.23,139.800003,44.700001,,158.951004,73.400002,69.746803,419.0,58.549999,260.899994,184.100006,2121.0,71.666702,132.699997,293.0,257.700012,89.300003,473.60000599999995,55.200001,15.36,131.300003,240.5
2016-06-01,20.629998999999998,60.150002,,,17.709999,12.8045,382.600006,1892.0,43.84,139.199997,44.23,,158.395996,73.400002,69.57,416.5,58.099998,259.799988,184.699997,2146.0,71.333298,130.600006,292.0,258.0,88.800003,467.700012,55.75,15.11,130.100006,238.5
2016-06-02,20.59,60.400002,,,17.690001000000002,12.8913,381.0,1890.0,43.41,139.199997,44.599998,,158.395996,73.449997,70.454002,414.25,58.549999,259.899994,184.5,2151.0,70.916702,130.199997,293.5,253.30000299999998,87.949997,471.60000599999995,55.75,14.91,130.5,237.600006
2016-06-03,20.48,59.799999,,,17.57,12.5729,379.899994,1885.0,42.759997999999996,138.300003,43.68,,158.117996,73.349998,69.835197,413.0,59.049999,258.200012,184.699997,2148.0,71.166702,129.0,293.0,252.399994,87.599998,478.60000599999995,56.700001,14.41,130.5,235.0
2016-06-06,20.68,60.25,,,17.690001000000002,12.4668,381.299988,1885.0,42.849998,138.699997,43.93,,157.654007,73.5,69.879402,416.0,59.75,258.600006,186.300003,2169.0,71.366699,129.5,297.0,252.5,87.849998,479.299988,56.75,14.47,130.399994,233.80000299999998
2016-06-07,20.879998999999998,60.5,,,17.76,12.5922,383.100006,1888.0,43.400002,139.899994,44.650002,,157.932007,73.949997,70.012001,414.75,60.549999,260.899994,185.0,2179.0,71.666702,129.199997,304.299988,251.19999700000002,88.050003,477.0,57.25,14.63,131.5,233.69999700000002
2016-06-08,20.65,59.700001,,,17.57,12.4475,381.399994,1862.0,43.139998999999996,138.100006,44.689999,,156.636002,73.400002,69.128098,415.0,61.599998,257.5,183.699997,2175.0,71.066704,128.100006,308.0,247.30000299999998,86.900002,472.299988,57.549999,14.53,130.300003,231.19999700000002
2016-06-09,20.370001000000002,59.599998,,,17.33,12.1097,377.5,1857.0,42.619999,137.399994,43.529999,,154.134995,73.0,68.774498,412.5,60.650002,256.5,182.0,2162.0,70.566704,127.900002,304.200012,243.899994,85.900002,467.39999400000005,57.450001,14.23,129.199997,227.5
2016-06-10,20.059998999999998,58.0,,,17.0,11.6562,370.600006,1850.0,41.700001,136.199997,41.950001,,150.151993,72.099998,67.404297,412.0,58.450001,250.80000299999998,180.0,2123.0,69.333298,125.599998,293.5,236.5,83.949997,459.799988,56.299999,13.9,129.199997,226.0
2016-06-13,19.73,56.75,,,16.799999,11.4247,363.5,1831.0,41.0,135.399994,40.349998,,147.92799399999998,70.949997,66.387703,408.5,57.650002,245.5,176.5,2097.0,68.0,122.900002,288.100006,232.0,81.599998,453.700012,55.5,13.62,128.0,220.19999700000002
2016-06-14,19.440001000000002,55.400002,,,16.549999,10.9904,360.0,1794.0,39.700001,132.800003,39.299999,,144.686005,70.0,65.01750200000001,406.75,56.099998,240.600006,173.0,2051.0,66.550003,121.0,279.5,226.899994,80.150002,446.10000599999995,54.650002,13.32,126.199997,218.80000299999998
2016-06-15,19.68,55.450001,,,16.77,11.2027,362.399994,1838.0,40.099998,134.399994,40.459998999999996,,145.149994,70.099998,65.10590400000001,412.25,56.700001,240.80000299999998,173.899994,2065.0,66.866699,121.699997,285.700012,228.19999700000002,80.5,451.60000599999995,54.700001,13.52,127.400002,222.899994
2016-06-16,19.43,55.0,,,16.52,11.0483,359.200012,1812.0,39.689999,133.800003,39.5,,142.462997,69.800003,65.10590400000001,409.0,56.200001,239.0,171.199997,2049.0,65.800003,118.0,282.200012,224.69999700000002,79.550003,448.60000599999995,53.349998,13.46,123.900002,221.19999700000002
2016-06-17,19.639999,55.700001,,,16.58,11.5501,359.0,1820.0,40.57,133.699997,40.23,,144.50100700000002,69.75,66.166702,417.0,57.0,240.399994,173.0,2070.0,67.733299,118.300003,287.299988,229.600006,80.75,452.89999400000005,54.75,13.97,125.900002,225.399994
2016-06-20,20.290001,57.650002,,,17.059998999999998,12.0519,372.700012,1882.0,42.669998,137.600006,42.400002,,149.41099499999999,71.150002,67.139099,425.75,59.599998,245.80000299999998,177.300003,2131.0,68.533302,121.400002,296.700012,237.100006,83.300003,457.0,56.75,14.6,127.699997,231.80000299999998
2016-06-21,20.389999,57.849998,,,16.959999,12.1001,371.0,1880.0,43.130001,136.800003,42.240002000000004,,148.94700600000002,71.849998,67.492699,428.25,59.150002,246.0,176.0,2136.0,68.116699,122.699997,292.899994,236.399994,83.400002,455.0,56.75,14.81,129.100006,232.899994
2016-06-22,20.52,58.5,,,16.92,12.3606,372.5,1869.0,43.75,137.199997,42.849998,,149.317993,71.699997,67.9347,432.75,59.700001,246.30000299999998,177.0,2163.0,68.199997,123.599998,293.200012,238.5,84.300003,455.39999400000005,55.049999,15.05,128.899994,237.600006
2016-06-23,20.629998999999998,59.549999,,,16.950001,12.6019,378.299988,1885.0,44.580002,138.5,43.48,,149.78100600000002,72.349998,68.02310200000001,433.5,60.150002,246.5,179.399994,2159.0,68.883301,124.900002,293.399994,239.399994,85.050003,462.299988,56.25,15.31,131.100006,240.69999700000002
2016-06-24,19.6,52.900002,,,16.379998999999998,10.8457,367.5,1861.0,40.59,134.199997,39.740002000000004,,147.186996,71.5,66.962303,418.0,56.150002,241.0,173.699997,2115.0,65.766701,121.699997,279.799988,226.5,80.800003,450.60000599999995,52.650002,13.6,128.699997,227.0
2016-06-27,18.83,47.450001,,,15.68,9.85184,351.200012,1816.0,36.610001000000004,129.100006,36.860001000000004,,141.908005,71.099998,66.608704,397.75,53.5,240.899994,167.600006,2085.0,62.866699,121.099998,269.700012,216.100006,79.099998,447.799988,48.400002,12.5,124.400002,220.100006
2016-06-28,18.82,47.5,,,15.95,9.842189999999999,359.100006,1871.0,37.23,132.100006,38.200001,,145.33500700000002,73.449997,68.465103,404.5,55.849998,246.19999700000002,168.699997,2126.0,66.150002,125.199997,281.799988,220.69999700000002,81.0,459.200012,47.900002,12.25,129.100006,226.600006
2016-06-29,19.049999,49.09,,,16.370001000000002,9.93868,368.799988,1944.0,37.959998999999996,135.199997,39.779999,,149.78100600000002,74.75,70.498199,414.0,56.549999,254.19999700000002,171.899994,2192.0,67.5,130.100006,280.399994,224.69999700000002,83.849998,475.299988,49.5,12.7,133.5,237.80000299999998
2016-06-30,19.120001000000002,48.889998999999996,,,16.43,9.94833,368.0,1956.0,38.810001,136.199997,40.540001000000004,,149.317993,75.150002,70.851799,416.75,56.75,256.100006,176.0,2226.0,67.933296,129.0,283.0,223.899994,84.75,482.700012,48.5,12.57,131.100006,239.399994
2016-07-01,19.379998999999998,49.610001000000004,,,16.85,10.1606,371.0,1980.0,39.080002,136.899994,41.02,,154.042007,76.050003,71.116997,420.5,57.349998,256.700012,178.100006,2237.0,69.0,128.800003,286.100006,228.0,85.599998,480.89999400000005,50.0,12.87,135.0,241.19999700000002
2016-07-04,19.209999,48.599998,,,16.9,9.986930000000001,365.100006,1980.0,38.299999,136.199997,40.59,,153.85699499999998,76.099998,71.2938,415.25,57.0,255.80000299999998,176.100006,2225.0,68.566704,129.199997,284.5,224.899994,84.650002,478.700012,49.950001,12.62,133.899994,238.0
2016-07-05,18.9,46.669998,,,16.65,9.73605,357.799988,1983.0,37.029999,133.800003,39.650002,,149.225006,75.599998,70.454002,408.75,55.700001,252.5,174.399994,2204.0,67.199997,128.100006,276.100006,217.69999700000002,82.599998,474.299988,49.25,12.13,133.199997,231.600006
2016-07-06,18.709999,46.400002,,,16.389999,9.56718,356.100006,1968.0,36.299999,132.699997,38.790001000000004,,145.891006,75.75,70.365601,411.0,54.75,251.399994,173.899994,2182.0,67.483299,127.800003,273.799988,212.100006,80.550003,466.200012,48.150002,11.9,131.5,226.600006
